YEAR,MONTH,LAKE,STATE_PROV,SPECIES,NO_STOCKED,AGEMONTH,WEIGHT
1989,4,ER,PA,RBT,20000,,
1989,4,ER,PA,BNT,22000,,
1989,4,ON,NY,BNT,27350,16,3107.95
1989,4,ON,NY,BNT,19000,16,1962.81
1989,4,ON,NY,BNT,19000,15,2398.99
1989,4,ON,NY,BNT,19000,15,2617.08
1989,4,ON,NY,BNT,30400,16,3370.29
1989,4,ON,NY,COS,24190,14,547.04
1989,4,ON,NY,COS,10970,14,380.64
1989,4,ON,NY,RBT,18790,12,2755.13
1989,4,ON,NY,RBT,19250,12,2187.5
1989,4,ON,NY,RBT,9625,12,1325.76
1989,4,ON,NY,RBT,9625,12,1325.76
1989,4,ON,NY,RBT,20970,13,1070.99
1989,4,ON,NY,RBT,11130,10,500.9
1989,4,ON,NY,RBT,16770,10,692.98
1989,4,ER,NY,COS,40950,16,806.36
1989,4,ER,PA,BNT,22000,23,2336.45
1989,4,ER,PA,RBT,12000,12,677.58
1989,4,ER,PA,RBT,20000,12,1744.9
1989,5,MI,MI,BNT,15000,,580.72
1989,5,MI,WI,CHS,100000,,412.77
1989,5,MI,IN,CHS,26305,,
1989,5,MI,IN,CHS,73169,,
1989,5,MI,IN,CHS,59383,,
1989,5,MI,WI,RBT,33758,,898.11
1989,5,MI,MI,RBT,1549,,91.6
1989,5,SU,MI,COS,25031,,536
1989,5,SU,MI,COS,49969,,1070
1989,5,SU,MI,COS,75020,,1638
1989,5,SU,MI,RBT,5850,,346.2
1989,5,ER,PA,RBT,25000,,1654
1989,5,ER,PA,RBT,25000,17,752.06
1989,5,HU,MI,BNT,5000,,253.8
1989,5,MI,IN,CHS,71176,,
1989,5,MI,IN,CHS,67518,,
1989,5,MI,IN,CHS,40701,,
1989,5,MI,WI,RBT,4973,,164.2
1989,5,SC,MI,BNT,25175,,974.64
1989,5,ER,PA,RBT,10000,,770
1989,5,ER,PA,RBT,16000,,1036
1989,5,ER,PA,RBT,10000,17,349.92
1989,5,ER,PA,RBT,16000,17,471.03
1989,5,HU,MI,RBT,18200,,1000
1989,5,MI,WI,CHS,80000,,308.9
1989,5,MI,WI,CHS,100000,,412.77
1989,5,MI,IN,CHS,26678,,
1989,5,MI,IN,CHS,30477,,
1989,5,MI,IN,CHS,10012,,
1989,5,MI,WI,RBT,5000,,177.35
1989,5,MI,WI,RBT,2500,,90.72
1989,5,MI,WI,RBT,1800,,63.5
1989,5,MI,WI,RBT,1400,,48.53
1989,5,MI,WI,RBT,1400,,48.53
1989,5,SU,MI,CHS,23001,,90
1989,5,SU,MI,CHS,54733,,214.5
1989,5,SU,MI,COS,50012,,1397
1989,5,SU,MI,COS,50012,,1345
1989,5,ER,PA,RBT,25000,,1836
1989,5,ER,PA,LAT,40000,17,1653.18
1989,5,ER,PA,RBT,25000,17,834.33
1989,5,HU,MI,RBT,13860,,737.2
1989,5,HU,MI,RBT,18800,,1000
1989,5,MI,WI,RBT,5000,,226.8
1989,5,MI,WI,RBT,5000,,226.8
1989,5,SC,MI,BNT,25175,,974.64
1989,5,SC,MI,BNT,20180,,898.89
1989,5,SU,MI,CHS,91732,,329
1989,5,SU,MI,CHS,50802,,191.3
1989,5,SU,MI,CHS,51755,,202.1
1989,5,SU,MI,CHS,66766,,249.6
1989,5,ER,PA,RBT,15000,,1000
1989,5,ER,PA,RBT,10000,,650
1989,5,ER,PA,LAT,40000,17,1664.09
1989,5,ER,PA,RBT,15000,17,454.55
1989,5,ER,PA,RBT,10000,17,295.54
1989,5,HU,MI,BNT,7500,,428.5
1989,5,MI,WI,CHS,100000,,401.88
1989,5,MI,MI,CHS,45244,,154.9
1989,5,MI,MI,CHS,74823,,269.9
1989,5,MI,MI,CHS,101201,,360.5
1989,5,MI,MI,RBT,7740,,420
1989,5,MI,MI,RBT,9231,,608.9
1989,5,MI,MI,RBT,7740,,420
1989,5,MI,MI,RBT,7700,,331.9
1989,5,SU,MI,BNT,12635,,709.8
1989,5,ER,PA,RBT,25000,,1820
1989,5,ON,NY,RBT,12300,11,716.78
1989,5,ER,PA,RBT,25000,17,599.98
1989,5,HU,MI,BNT,15000,,842.7
1989,5,HU,MI,BNT,15000,,842.7
1989,5,HU,MI,BNT,7500,,421.3
1989,5,SU,MI,BNT,12635,,709.8
1989,5,HU,MI,BNT,10000,,445.44
1989,5,HU,MI,BNT,10000,,445.44
1989,5,HU,MI,RBT,22100,,952.4
1989,5,HU,MI,RBT,5000,,285.72
1989,5,HU,MI,RBT,5000,,285.72
1989,5,MI,MI,BNT,2500,,138.1
1989,5,MI,MI,BNT,15000,,819.6
1989,5,MI,MI,BNT,2500,,138.1
1989,5,MI,MI,BNT,15000,,828.7
1989,5,MI,WI,RBT,10300,,249.93
1989,5,MI,MI,RBT,6555,,852.7
1989,5,SU,MN,LAT,35672,,888.23
1989,5,ER,PA,RBT,10000,,580
1989,5,ER,PA,RBT,15000,,990
1989,5,ER,PA,RBT,10000,17,263.66
1989,5,ER,PA,RBT,15000,17,450.05
1989,5,HU,MI,BNT,15000,,925.9
1989,5,HU,MI,YEP,7833,,169.2
1989,5,HU,MI,YEP,4158,,89.9
1989,5,MI,MI,COS,40255,,1307
1989,5,MI,MI,COS,90835,,3154
1989,5,MI,MI,COS,90841,,3008
1989,5,MI,WI,RBT,6798,,140.16
1989,5,MI,MI,RBT,3231,,423.7
1989,5,MI,MI,RBT,14960,,1100
1989,5,SU,WI,LAT,70000,14,980
1989,5,ER,PA,RBT,25000,,1490
1989,5,ER,NY,LAT,40000,17,1515.45
1989,5,ER,NY,LAT,40000,17,1684.09
1989,5,ON,NY,ATS,22020,16,352.43
1989,5,ER,PA,RBT,25000,17,677.21
1989,5,HU,MI,BNT,30000,,1387
1989,5,HU,MI,BNT,2000,,118.3
1989,5,MI,WI,CHS,100000,,453.59
1989,5,MI,MI,COS,90816,,2580
1989,5,MI,MI,COS,91028,,2827
1989,5,MI,IN,CHS,54867,,
1989,5,MI,MI,RBT,8600,,364
1989,5,MI,MI,RBT,2720,,200
1989,5,ER,PA,RBT,2000,,55
1989,5,ER,PA,RBT,25000,,1550
1989,5,ON,NY,BNT,16500,17,1153.85
1989,5,ON,NY,BNT,20000,14,1095.29
1989,5,ER,PA,RBT,2000,16,25
1989,5,ER,PA,RBT,25000,17,704.5
1989,5,HU,MI,RBT,10900,,467.8
1989,5,MI,MI,BNT,6000,,333.3
1989,5,MI,MI,BNT,14000,,713.6
1989,5,MI,WI,CHS,88600,,401.88
1989,5,MI,WI,CHS,53000,,240.4
1989,5,MI,WI,CHS,47000,,213.19
1989,5,MI,MI,RBT,6612,,486.2
1989,5,MI,MI,RBT,10880,,800
1989,5,ER,PA,RBT,25000,,1500
1989,5,ER,NY,BNT,15130,18,1621.36
1989,5,ER,PA,RBT,25000,17,681.68
1989,5,HU,MI,RBT,10900,,773
1989,5,MI,IN,CHS,70275,,
1989,5,ER,PA,RBT,25000,,1541
1989,5,ER,NY,LAT,29300,17,1707.27
1989,5,ER,NY,LAT,23900,17,2159.55
1989,5,ER,PA,RBT,25000,17,700.59
1989,5,HU,MI,BNT,15000,,668.15
1989,5,HU,MI,CHS,309625,,3947
1989,5,HU,MI,CHS,100274,,362
1989,5,HU,MI,CHS,309599,,1346
1989,5,HU,MI,LAT,100000,14,2600
1989,5,HU,MI,RBT,5000,,321.75
1989,5,MI,MI,RBT,3650,,250
1989,5,MI,MI,RBT,2394,,185.5
1989,5,MI,MI,RBT,2580,,200
1989,5,MI,MI,RBT,8600,,589
1989,5,MI,MI,RBT,10128,,766
1989,5,MI,MI,RBT,3000,,222.1
1989,5,SU,MI,RBT,8432,,651.1
1989,5,SU,MI,RBT,9065,,700
1989,5,ER,PA,RBT,25000,,2242
1989,5,ON,NY,RBT,45000,14,2556.82
1989,5,ER,PA,RBT,25000,14,1019.16
1989,5,HU,MI,BNT,10000,,445.43
1989,5,HU,MI,BNT,10000,,445.43
1989,5,HU,MI,CHS,199994,,722
1989,5,HU,MI,CHS,125244,,497
1989,5,HU,MI,CHS,181989,,657
1989,5,HU,MI,RBT,3500,,265.2
1989,5,HU,MI,RBT,3000,,236.1
1989,5,MI,WI,BNT,9540,,816.47
1989,5,MI,MI,BNT,11228,,1177.4
1989,5,MI,MI,RBT,5014,,429.3
1989,5,MI,MI,RBT,2142,,153
1989,5,MI,MI,RBT,2849,,203.5
1989,5,MI,MI,RBT,2283,,165.9
1989,5,MI,MI,RBT,6390,,464.4
1989,5,MI,MI,RBT,4039,,303.7
1989,5,ER,PA,RBT,25000,,1365
1989,5,ON,NY,LAT,40000,17,2020.45
1989,5,ON,NY,LAT,38000,17,1727.27
1989,5,ER,PA,RBT,25000,17,620.62
1989,5,HU,MI,ATS,18596,,1051.8
1989,5,HU,MI,CHS,259865,,1096
1989,5,HU,MI,CHS,100044,,397
1989,5,HU,MI,LAT,97550,14,2341.2
1989,5,HU,MI,RBT,15600,,1000
1989,5,HU,MI,RBT,15900,,1000
1989,5,MI,WI,BNT,13050,,1116.74
1989,5,MI,MI,CHS,259857,,918.2
1989,5,MI,MI,RBT,1725,,125.1
1989,5,MI,MI,RBT,2760,,200
1989,5,ER,PA,RBT,25000,,1597
1989,5,ON,NY,LAT,38000,17,2032.27
1989,5,ON,NY,LAT,40000,17,1818.18
1989,5,ON,NY,LAT,30000,17,1948.18
1989,5,ER,PA,RBT,25000,17,726.11
1989,5,HU,MI,CHS,125020,,658
1989,5,HU,MI,CHS,309517,,1536
1989,5,HU,MI,RBT,6400,,440.2
1989,5,MI,MI,BNT,340,,85
1989,5,MI,MI,BNT,3772,,430.1
1989,5,MI,WI,CHS,29210,,157.4
1989,5,MI,WI,CHS,75000,,405.06
1989,5,MI,WI,CHS,50000,,249.48
1989,5,MI,WI,CHS,50000,,249.48
1989,5,MI,MI,CHS,70110,,369
1989,5,MI,MI,CHS,131000,,519.8
1989,5,MI,IN,CHS,58815,,
1989,5,MI,MI,LAT,100000,14,2200
1989,5,MI,MI,RBT,5000,,344.8
1989,5,MI,MI,RBT,120,,75
1989,5,MI,MI,RBT,650,,108
1989,5,ER,PA,RBT,13000,,858
1989,5,ER,PA,RBT,7000,,476
1989,5,ER,PA,RBT,49000,,3600
1989,5,ON,NY,LAT,38000,17,2032.27
1989,5,ON,NY,LAT,40000,17,1653.18
1989,5,ON,NY,LAT,30000,17,1948.18
1989,5,ER,PA,RBT,13000,17,390.04
1989,5,ER,PA,RBT,7000,17,216.3
1989,5,ER,PA,RBT,49000,15,1636.5
1989,5,HU,MI,RBT,6000,,365.8
1989,5,MI,MI,CHS,125080,,424
1989,5,MI,MI,CHS,300093,,1493
1989,5,MI,MI,CHS,200070,,1053
1989,5,MI,MI,CHS,77290,,262
1989,5,MI,MI,LAT,66000,14,1056
1989,5,SU,MI,BNT,15060,,1010.7
1989,5,SU,MN,LAT,15033,,447.98
1989,5,SU,MN,LAT,33600,,1001.28
1989,5,SU,MI,RBT,10400,,717.2
1989,5,ER,PA,RBT,10000,,460
1989,5,ER,PA,RBT,16000,,848
1989,5,ON,NY,LAT,42100,17,2014.55
1989,5,ON,NY,LAT,38600,17,1846.82
1989,5,ON,NY,LAT,37200,17,1879.09
1989,5,ER,PA,RBT,10000,17,209.08
1989,5,ER,PA,RBT,16000,17,385.41
1989,5,HU,MI,CHS,125080,,424
1989,5,HU,MI,CHS,25075,,85
1989,5,HU,MI,CHS,309495,,1140
1989,5,HU,MI,CHS,318424,,1289
1989,5,HU,MI,CHS,25075,,85
1989,5,MI,WI,CHS,78000,,447.7
1989,5,MI,WI,CHS,78280,,467.2
1989,5,MI,MI,RBT,2100,,155.5
1989,5,MI,MI,RBT,7700,,458.4
1989,5,SU,MI,RBT,9700,,718.4
1989,5,SU,MI,RBT,6840,,506.7
1989,5,ER,PA,RBT,10000,,590
1989,5,ER,PA,RBT,16000,,1136
1989,5,ER,PA,RBT,10000,17,268.17
1989,5,ER,PA,RBT,16000,17,516.53
1989,5,HU,MI,CHS,57228,,228
1989,5,HU,MI,CHS,309544,,1079
1989,5,HU,MI,RBT,9615,,586.3
1989,5,MI,WI,BNT,9645,,825.54
1989,5,MI,WI,CHS,41000,,136.08
1989,5,MI,WI,CHS,180000,,1165.73
1989,5,MI,WI,CHS,197000,,1374.38
1989,5,MI,WI,CHS,43000,,172.37
1989,5,MI,WI,CHS,100000,,544.31
1989,5,MI,MI,CHS,25100,,100
1989,5,MI,MI,CHS,309713,,1269
1989,5,MI,MI,CHS,325045,,1295
1989,5,MI,MI,RBT,6500,,416.6
1989,5,SU,MN,RBT,2730,,420
1989,5,SU,MN,RBT,6640,,1054
1989,5,SU,MN,RBT,7450,,16
1989,5,SU,MI,RBT,1440,,96.6
1989,5,SU,MI,RBT,9700,,651
1989,5,SU,MI,RBT,1440,,96.6
1989,5,ER,PA,RBT,25000,,1902
1989,5,ON,NY,LAT,40000,17,1976.36
1989,5,ON,NY,LAT,42400,17,1675.91
1989,5,ON,NY,LAT,40000,17,1818.18
1989,5,ON,NY,LAT,30000,17,1604.09
1989,5,ER,PA,RBT,25000,14,864.81
1989,5,HU,MI,CHS,309444,,1284
1989,5,HU,MI,CHS,310320,,1293
1989,5,HU,MI,LAT,61500,14,984
1989,5,HU,MI,RBT,10951,,625.8
1989,5,MI,WI,BNT,10000,,907.18
1989,5,MI,MI,CHS,100170,,371
1989,5,MI,IN,CHS,55433,,
1989,5,MI,IN,CHS,72610,,
1989,5,MI,MI,RBT,6500,,363
1989,5,SU,MN,RBT,2919,,449
1989,5,SU,MI,RBT,6840,,382.1
1989,5,SU,MI,RBT,9000,,849
1989,5,ER,PA,RBT,10000,,560
1989,5,ER,PA,RBT,16000,,880
1989,5,ON,NY,LAT,40000,17,1731.82
1989,5,ON,NY,LAT,38000,17,2159.09
1989,5,ON,NY,LAT,40000,17,1580.91
1989,5,ON,NY,LAT,30000,17,1748.18
1989,5,ER,MI,BNT,50350,,208.68
1989,5,ER,PA,RBT,10000,17,254.5
1989,5,ER,PA,RBT,16000,17,400.04
1989,5,HU,MI,CHS,175193,,710
1989,5,HU,MI,CHS,150060,,615
1989,5,HU,MI,LAT,102400,14,1536
1989,5,MI,WI,BNT,10000,,986.11
1989,5,MI,MI,WAE,2775000,,16.97
1989,5,SU,MN,RBT,5255,,922
1989,5,ER,PA,RBT,10000,,630
1989,5,ER,PA,RBT,16000,,832
1989,5,ON,NY,LAT,38000,17,1727.27
1989,5,ON,NY,CHS,220000,4,909.09
1989,5,ON,NY,CHS,225000,4,929.75
1989,5,ON,NY,CHS,16000,4,66.12
1989,5,ON,NY,CHS,270000,4,1333.99
1989,5,ER,PA,RBT,10000,14,286.42
1989,5,ER,PA,RBT,16000,17,378.2
1989,5,HU,MI,BNT,10000,,462.32
1989,5,HU,MI,LAT,177000,14,2478
1989,5,MI,MI,RBT,9900,,891.8
1989,5,SU,MN,RBT,10274,,2186
1989,5,SU,MN,RBT,14196,,3086
1989,5,SU,MN,RBT,11284,,2453
1989,5,ER,PA,RBT,23000,,1317
1989,5,ON,NY,CHS,70000,4,265.15
1989,5,ON,NY,CHS,90000,4,340.91
1989,5,ON,NY,CHS,90000,4,340.91
1989,5,ON,NY,CHS,180000,4,711.46
1989,5,ON,NY,CHS,270000,4,1291.87
1989,5,ER,PA,RBT,23000,17,598.77
1989,5,SU,ON,CHS,16889,,
1989,5,ER,NY,CHS,500000,5,302.73
1989,5,HU,MI,BNT,13500,,1022.7
1989,5,MI,WI,BNT,5000,,500.77
1989,5,MI,WI,BNT,4640,,438.17
1989,5,MI,MI,CHS,170080,,708.7
1989,5,SU,MN,RBT,1265,,230
1989,5,SU,MN,RBT,4362,,793
1989,5,SU,MN,WAE,630397,,
1989,5,ER,PA,RBT,25000,,1325
1989,5,ON,ON,CHS,225000,4,929.75
1989,5,ER,PA,RBT,25000,17,602.21
1989,5,HU,MI,BNT,1500,,120.9
1989,5,HU,MI,RBT,5000,,321.75
1989,5,MI,WI,BNT,10720,,1025.57
1989,5,SU,MI,RBT,4800,,521.7
1989,5,SU,MI,RBT,10000,,970.8
1989,5,ER,PA,RBT,22000,,1470
1989,5,ON,NY,CHS,180000,4,861.24
1989,5,ON,NY,CHS,60000,4,287.08
1989,5,ER,PA,RBT,22000,14,668
1989,5,SU,ON,CHS,84168,,
1989,5,ER,PA,RBT,6500,,
1989,5,ER,PA,RBT,13000,,
1989,5,ER,PA,RBT,100,,
1989,5,ER,PA,BNT,8000,,
1989,5,ER,PA,RBT,24000,,
1989,5,ER,PA,RBT,35000,,
1989,5,ON,NY,BNT,16500,17,1153.85
1989,5,ON,NY,BNT,20000,14,1136.36
1989,5,ON,NY,BNT,30400,16,4187.33
1989,5,ON,NY,BNT,30400,16,4064.17
1989,5,ON,NY,COS,90000,15,3030.3
1989,5,ON,ON,WAE,1200,4,
1989,5,ER,PA,BNT,8000,16,1431.64
1989,5,ER,PA,RBT,6500,12,460.21
1989,5,ER,PA,RBT,13000,12,920.42
1989,5,ER,PA,RBT,100,23,35.51
1989,5,ER,PA,RBT,24000,12,2548.85
1989,5,ER,PA,RBT,35000,14,5320.77
1989,6,MI,WI,BNT,8440,,832.34
1989,6,MI,WI,BNT,2280,,206.84
1989,6,MI,WI,CHS,29980,,262.18
1989,6,SU,MN,LAT,30013,,819.35
1989,6,SU,MN,LAT,36387,,993.37
1989,6,ON,NY,CHS,180000,5,909.09
1989,6,SU,ON,CHS,103472,,
1989,6,SU,MI,BNT,2000,,166.7
1989,6,SU,MI,BNT,10060,,838.3
1989,6,SU,MN,RBT,5031,,1118
1989,6,ON,NY,ATS,22000,17,584.8
1989,6,ON,NY,BNT,2260,17,410.91
1989,6,ON,NY,BNT,2260,17,410.91
1989,6,ON,NY,BNT,2260,17,410.91
1989,6,ON,NY,BNT,2260,17,410.91
1989,6,MI,MI,LAT,84000,15,2090.06
1989,6,SU,MI,BNT,8060,,610.6
1989,6,HU,MI,LAT,152600,15,2289
1989,6,HU,MI,RBT,10000,,643.5
1989,6,HU,MI,WAE,1400000,,28
1989,6,HU,MI,WAE,480000,,9.8
1989,6,SU,MN,LAT,87900,,1564.62
1989,6,SU,MI,RBT,9600,,1000
1989,6,ON,NY,CHS,180000,5,861.24
1989,6,HU,MI,LAT,33600,15,604.8
1989,6,HU,MI,LAT,33600,15,604.8
1989,6,HU,MI,LAT,33325,15,599.85
1989,6,HU,MI,LAT,33325,15,599.85
1989,6,HU,MI,LAT,34125,15,614.25
1989,6,HU,MI,LAT,34125,15,614.25
1989,6,MI,MI,LAT,79000,15,1975
1989,6,MI,MI,RBT,9900,,1000
1989,6,SU,MN,RBT,234852,,68
1989,6,SU,MN,RBT,2700,,600
1989,6,SU,MN,RBT,473945,,138
1989,6,SU,MN,RBT,5468,,1215
1989,6,HU,MI,WAE,104814,,29.3
1989,6,HU,MI,WAE,4000,,1.1
1989,6,MI,WI,BNT,5000,,630.49
1989,6,MI,WI,BNT,5000,,533.88
1989,6,MI,MI,LAT,78000,15,1872
1989,6,SU,MN,RBT,98446,,29
1989,6,SU,MN,RBT,79950,,23
1989,6,SU,MN,RBT,943,,410
1989,6,SU,MN,RBT,2700,,600
1989,6,SU,MN,RBT,125004,,37
1989,6,SU,MN,RBT,155811,,45
1989,6,SU,MN,RBT,2705,,601
1989,6,SU,MN,RBT,2700,,600
1989,6,SU,MI,RBT,9600,,950.4
1989,6,ON,NY,CHS,40000,5,195.5
1989,6,ON,NY,CHS,260000,5,1477.27
1989,6,HU,MI,LAT,74400,15,1339.2
1989,6,HU,MI,LAT,72600,15,1306.8
1989,6,HU,MI,LAT,70300,15,1265.4
1989,6,HU,MI,WAE,350000,,7
1989,6,SU,MN,LAT,33450,,561.96
1989,6,SU,MN,LAT,17550,,294.84
1989,6,SU,WI,LAT,70100,15,1191.7
1989,6,SU,MN,RBT,22357,,7
1989,6,SU,MN,RBT,51074,,15
1989,6,SU,MN,RBT,49372,,14
1989,6,SU,MN,RBT,35000,,10
1989,6,SU,MN,RBT,6639,,1207
1989,6,SU,WI,RBT,32957,,10
1989,6,SU,MN,RBT,4894,,1064
1989,6,SU,MI,WAE,525000,,10.5
1989,6,ON,NY,CHS,20000,5,47.85
1989,6,ON,NY,CHS,40000,5,202.02
1989,6,ON,NY,CHS,40000,5,202.02
1989,6,ER,NY,CHS,60000,6,303.18
1989,6,ER,NY,CHS,60000,6,386.36
1989,6,HU,MI,WAE,41397,,24.3
1989,6,HU,MI,WAE,13721,,8.1
1989,6,HU,MI,WAE,21335,,12.5
1989,6,SU,MN,RBT,25476,,9
1989,6,SU,MN,RBT,6617,,1203
1989,6,SU,MN,RBT,8640,,1800
1989,6,SU,WI,RBT,35000,,12
1989,6,SU,MN,RBT,144383,,49
1989,6,SU,MN,RBT,8750,,1823
1989,6,SU,MI,RBT,1600,,170.2
1989,6,SU,MI,RBT,5800,,617
1989,6,ON,NY,CHS,39700,5,194.04
1989,6,ON,NY,CHS,23000,5,116.16
1989,6,MI,MI,RBT,100875,,14.73
1989,6,MI,MI,RBT,100875,,14.73
1989,6,MI,MI,RBT,295900,,43.2
1989,6,SU,MN,CHS,103255,,1364
1989,6,SU,MN,RBT,11165,,326
1989,6,SU,MN,ATS,10321,,1511
1989,6,SU,MN,CHS,86878,,775
1989,6,SU,MN,CHS,107204,,1164
1989,6,SU,MN,ATS,2398,,320
1989,6,SU,MN,ATS,10666,,1484
1989,6,SU,MN,CHS,111776,,998
1989,6,HU,MI,WAE,11682,,8.1
1989,6,HU,MI,WAE,240000,,168.1
1989,6,HU,MI,WAE,68924,,48.3
1989,6,MI,MI,LAT,166300,15,4128.76
1989,6,MI,WI,COS,30287,,554.29
1989,6,MI,MI,LAT,165000,16,4863.08
1989,6,SU,MN,LAT,54940,,1862.47
1989,6,MI,MI,LAT,74000,16,1742.77
1989,6,MI,MI,LAT,65000,16,1678.06
1989,6,MI,MI,LAT,68500,16,1974.4
1989,6,SU,MN,CHS,9181,,101
1989,6,SU,MN,RBT,21025,,8
1989,6,MI,MI,LAT,48000,16,1435.23
1989,6,MI,MI,LAT,49000,16,1465.13
1989,6,MI,MI,LAT,52000,16,1554.83
1989,6,HU,MI,WAE,179702,,151.5
1989,6,SU,MN,RBT,33155,,10
1989,6,MI,MI,WAE,59310,,37.4
1989,6,SU,MN,LAT,25472,,947.56
1989,6,SU,MN,RBT,33986,,12
1989,6,MI,MI,WAE,79975,,85.9
1989,6,MI,MI,WAE,14304,,30.8
1989,6,MI,MI,WAE,183797,,129.3
1989,6,SU,MN,RBT,41183,,11
1989,6,MI,MI,WAE,21602,,6.8
1989,6,SU,MN,RBT,22031,,6
1989,6,ON,NY,CHS,33500,5,155.38
1989,7,ON,NY,WAE,35000,4,
1989,7,ON,NY,WAE,9000,4,
1989,7,ON,NY,WAE,6000,4,
1989,7,ON,NY,WAE,14000,4,
1989,7,SU,MI,WAE,15000,,4.2
1989,7,SU,MN,RBT,6868,,2
1989,7,MI,MI,WAE,41539,,36.5
1989,7,HU,MI,WAE,100688,,40
1989,7,MI,IL,LAT,103000,16,2678
1989,7,MI,WI,MUE,4000,,4.54
1989,7,SU,MI,WAE,52800,,26.4
1989,7,SU,MI,WAE,30000,,15
1989,7,HU,MI,WAE,27740,,9.34
1989,7,HU,MI,WAE,27047,,9.1
1989,7,HU,MI,WAE,78359,,28.5
1989,7,HU,MI,WAE,24425,,9.25
1989,7,HU,MI,WAE,20624,,7.81
1989,7,HU,MI,WAE,49300,,22.4
1989,7,SU,MN,RBT,2951,,1
1989,7,SU,MI,WAE,35040,,19.7
1989,7,MI,MI,WAE,72558,,89
1989,7,SU,MI,LAT,85900,16,2147.5
1989,7,MI,MI,WAE,110963,,131
1989,7,MI,WI,MUE,2030,,2.27
1989,7,HU,MI,SMB,3800,,9
1989,7,MI,MI,WAE,5695,,8.43
1989,7,MI,WI,BNT,3000,,657.71
1989,7,MI,MI,RBT,15000,,78.1
1989,7,MI,MI,RBT,15000,,78.1
1989,7,MI,MI,RBT,30000,,154.9
1989,7,HU,MI,SMB,3637,,7.1
1989,7,MI,WI,BNT,4500,,658.62
1989,7,HU,MI,SMB,8140,,16.6
1989,7,HU,MI,SMB,7192,,14.6
1989,7,MI,MI,SMB,12034,,12.5
1989,7,HU,MI,SMB,6408,,12.3
1989,7,HU,MI,SMB,1300,,2.6
1989,7,ON,ON,WAE,100,,
1989,8,MI,WI,SMB,27250,,28.12
1989,8,SU,MI,LAT,102700,17,2670.2
1989,8,SU,MI,LAT,52000,17,1404
1989,8,HU,MI,RBT,3200,,21.6
1989,8,SU,MI,LAT,168400,17,4378.4
1989,8,SU,MI,LAT,59600,17,1668.8
1989,8,SU,MI,LAT,54500,17,1417
1989,8,MI,WI,BNT,4760,,771.11
1989,8,MI,WI,BNT,18400,,725.75
1989,8,MI,WI,BNT,10000,,391
1989,8,MI,WI,BNT,12000,,680.39
1989,8,MI,WI,BNT,3675,,680.39
1989,8,MI,WI,BNT,2940,,555.65
1989,9,MI,WI,BNT,15000,,641.83
1989,9,MI,WI,BNT,10000,,470.38
1989,9,HU,MI,MUE,1893,,107.5
1989,9,MI,WI,BNT,1600,,80.29
1989,9,MI,WI,BNT,10000,,503.94
1989,9,MI,MI,BNT,20000,,428.1
1989,9,MI,WI,COS,52977,,2395.42
1989,9,MI,WI,COS,57970,,1362.14
1989,9,MI,MI,RBT,25000,,53.4
1989,9,MI,MI,RBT,30000,,64.1
1989,9,SU,MN,WAE,315,,13
1989,9,SU,MN,WAE,99,,5
1989,9,ER,MI,RBT,33000,,615.55
1989,9,MI,MI,BNT,20000,,506.3
1989,9,MI,WI,COS,45002,,1099.96
1989,9,MI,MI,RBT,25000,,52.5
1989,9,MI,MI,RBT,18320,,209.5
1989,9,MI,MI,RBT,25000,,52.5
1989,9,MI,WI,BNT,30000,,453.59
1989,9,MI,WI,BNT,36000,,2130.52
1989,9,MI,WI,MUE,280,,20.87
1989,9,SC,MI,RBT,30000,,64.2
1989,9,SU,MN,WAE,720,,26
1989,9,MI,WI,BNT,12000,,674.04
1989,9,MI,WI,COS,2000,,45.36
1989,9,MI,WI,COS,12000,,272.16
1989,9,MI,WI,COS,10500,,238.14
1989,9,MI,MI,LAT,100000,,637.06
1989,9,HU,MI,LAT,300000,,1800
1989,9,MI,WI,BNT,12000,,671.77
1989,9,MI,WI,BNT,19800,,816.47
1989,9,MI,WI,COS,32715,,813.29
1989,9,MI,WI,COS,16321,,364.69
1989,9,MI,WI,MUE,1341,,52.16
1989,9,SU,MN,WAE,3489,,86
1989,9,ON,NY,RBT,37500,5,213.07
1989,9,ON,NY,RBT,37500,5,213.07
1989,9,MI,WI,BNT,12000,,691.27
1989,9,MI,WI,BNT,17050,,601.46
1989,9,MI,MI,BNT,28500,,207.8
1989,9,MI,MI,BNT,28500,,276.9
1989,9,MI,WI,COS,16350,,435.45
1989,9,MI,MI,RBT,25000,,441.6
1989,9,HU,MI,LAT,100000,,700
1989,9,HU,MI,LAT,100000,,700
1989,9,MI,WI,BNT,19500,,564.72
1989,9,MI,WI,COS,28500,,728.02
1989,9,MI,WI,COS,15500,,413.68
1989,9,MI,WI,COS,16000,,384.65
1989,9,MI,WI,COS,5018,,117.93
1989,9,MI,MI,LAT,100000,8,596.05
1989,9,MI,WI,COS,20000,,571.53
1989,9,MI,WI,BNT,12000,,791.97
1989,9,ON,NY,ATS,290,21,6.53
1989,9,ON,NY,ATS,3720,9,17.5
1989,9,ON,NY,ATS,1560,9,32.83
1989,9,ON,NY,ATS,2820,9,16.96
1989,9,MI,WI,BNT,12000,,747.07
1989,9,MI,MI,BNT,18792,,559.3
1989,9,MI,MI,BNT,20000,,595.2
1989,9,MI,WI,COS,16209,,796.51
1989,9,ON,NY,COS,26700,10,642.14
